name,x,y,z,time_in,time_out
dcbriruz,0.566,0.601,0.102,901,1346
jdcrkxtd,0.476,0.432,0.636,103,170
kuwgvfrl,0.161,0.01,0.773,698,916
ewqwpnnx,0.372,0.523,0.694,871,1834
dwfcsbkk,0.213,0.272,0.197,506,1208
jjbqgayn,0.002,0.104,0.047,722,1694
xbwftvls,0.333,0.829,0.341,477,1410
jbjuzzxk,0.397,0.184,0.721,837,1022
gfjeajnr,0.518,0.259,0.688,83,1222
femcpyzl,0.441,0.027,0.374,993,1171
qnlklgia,0.006,0.32,0.68,403,1245
vwatlpjy,0.832,0.992,0.231,516,1498
jqkqercu,0.82,0.364,0.94,829,1589
vkaspqer,0.257,0.057,0.634,585,830
nkwrqcon,0.62,0.867,0.423,868,1854
uftghydr,0.785,0.496,0.261,354,1757
wmqarlrj,0.266,0.2,0.392,260,1050
lsdmcvuq,0.263,0.721,0.412,572,1932
hmzltvtv,0.045,0.851,0.18,417,1145
zuqwholp,0.264,0.194,0.926,221,908
whslafxz,0.59,0.556,0.442,514,1055
ktgqvkhq,0.59,0.307,0.113,659,1916
hhdvcekf,0.585,0.235,0.256,731,954
czumcqhy,0.523,0.941,0.218,688,781
nauzlpah,0.766,0.934,0.405,188,909
xgeompnb,0.845,0.24,0.401,241,1542
aildbegv,0.321,0.672,0.842,917,1191
jilsssei,0.951,0.258,0.255,356,1041
cecgkkia,0.221,0.251,0.802,58,1263
povbykqg,0.362,0.286,0.319,608,758
jnlqdlqc,0.076,0.466,0.753,259,441
jvcymdzv,0.845,0.203,0.575,550,1592
imhodajn,0.955,0.318,0.275,353,1966
sbvmlflf,0.89,0.021,0.478,581,1653
idlrxuox,0.378,0.568,0.893,473,1852
oqgzxesk,0.995,0.808,0.421,809,987
nksfhqgv,0.106,0.243,0.088,764,921
axzwdjol,0.753,0.641,0.059,820,1556
jfwtjogz,0.487,0.72,0.631,840,946
cgvkevnc,0.224,0.679,0.787,744,1539
yumpjrkj,0.695,0.762,0.327,342,1156
acclvflh,0.447,0.899,0.233,80,444
mneykcvk,0.548,0.543,0.706,559,1996
azefvvfm,0.919,0.279,0.537,566,1580
ymdhfzhh,0.558,0.417,0.487,130,1024
zgihpnzh,0.734,0.44,0.484,193,1511
eeazzutg,0.837,0.635,0.009,111,1974
jwhfjoli,0.202,0.266,0.355,954,1406
fvtfjrxy,0.796,0.213,0.628,252,1721
ysrisxbc,0.249,0.707,0.831,385,1504
aflsvgfk,0.097,0.45,0.892,343,839
eykjpcbl,0.612,0.554,0.496,43,1364
squzkfox,0.069,0.293,0.093,963,1109
yerqtsrj,0.59,0.836,0.353,776,1139
szmmlxmd,0.1,0.465,0.898,793,1130
ofxmmrmp,0.9,0.795,0.731,304,1181
tveewcsl,0.999,0.142,0.514,159,1196
iwwtpvhv,0.904,0.676,0.351,191,948
rxnlprli,0.586,0.615,0.637,747,1952
dlfelsow,0.691,0.78,0.513,308,998
abaizadn,0.206,0.382,0.773,56,1346
thajcfhk,0.715,0.369,0.85,651,1453
fqkqhpda,0.266,0.055,0.313,202,617
pzvrbrrq,0.175,0.996,0.912,652,1838
wzeygcaf,0.271,0.554,0.121,792,1633
jmlmdxqm,0.845,0.303,0.576,693,1232
xyckzgei,0.236,0.591,0.345,109,605
rsljmfrq,0.459,0.812,0.703,764,1368
alfdyhtt,0.337,0.84,0.984,298,1219
dnnvwszm,0.252,0.845,0.829,996,1789
nicwewoa,0.493,0.651,0.052,838,1913
lauoksoi,0.578,0.81,0.222,237,1802
udouxszt,0.324,0.678,0.789,95,247
psddzipb,0.575,0.787,0.5,967,1098
xnevnfse,0.278,0.355,0.373,361,1096
wzofpvly,0.688,0.275,0.594,942,1885
ahtgyajh,0.815,0.605,0.177,582,1790
cgactdhm,0.629,0.283,0.872,753,1427
flilmgng,0.775,0.232,0.18,257,1514
nvacoztn,0.16,0.113,0.154,57,1032
swpfdkxo,0.284,0.136,0.799,406,1682
cmzxaatr,0.261,0.485,0.525,450,1263
kjkhbpev,0.895,0.394,0.872,581,808
zdoespvl,0.206,0.122,0.747,704,1716
rswkgdnc,0.675,0.38,0.395,246,1908
ibzbjafv,0.063,0.25,0.584,427,428
slmduqqa,0.778,0.837,0.17,689,1806
aqsnogbv,0.249,0.246,0.839,890,1638
omwvcphq,0.889,0.148,0.167,184,1038
atrrrxym,0.297,0.636,0.069,980,1496
wjzvvacu,0.626,0.604,0.15,992,1189
mfszphxf,0.591,0.616,0.981,582,1132
vydzajmx,0.751,0.673,0.674,690,1408
rsjbocrb,0.527,0.967,0.433,867,1451
nmqpdulu,0.041,0.48,0.652,37,1352
tqbkvyak,0.752,0.545,0.09,921,1371
xxzwutqh,0.966,0.246,0.079,267,454
vyfwhxow,0.252,0.958,0.209,804,862
ctmifhhh,0.437,0.82,0.826,298,1512
pqtbthxk,0.012,0.525,0.293,784,1018
mpexbzzu,0.752,0.242,0.674,455,1788
ipvdweex,0.564,0.943,0.458,553,1016
gfwifslk,0.677,0.548,0.463,501,1199
rpkuvsub,0.054,0.759,0.863,598,1035
iijscwdb,0.391,0.0,0.003,658,826
qfcvmcgp,0.175,0.22,0.72,536,1845
oalwwbst,0.297,0.549,0.935,807,1934
asfhfycq,0.298,0.971,0.521,387,717
vihwtmpb,0.147,0.196,0.838,642,1971
luignxuu,0.39,0.912,0.121,670,1466
tdxwwfgd,0.993,0.98,0.812,856,969
caflyeei,0.911,0.024,0.294,225,1960
htpwsyir,0.674,0.939,0.703,296,883
orxdawms,0.65,0.395,0.318,676,1418
yvwabxbp,0.029,0.349,0.37,194,242
lebunavu,0.743,0.462,0.022,586,960
bdsiafji,0.998,0.645,0.57,141,478
zbgkojxb,0.284,0.97,0.087,917,1935
cvzfbdgr,0.11,0.732,0.143,97,521
biwynbnj,0.609,0.11,0.878,682,850
vpcxfwkx,0.445,0.672,0.447,528,635
lbgjgrhe,0.033,0.212,0.794,925,1000
bynywhtd,0.148,0.34,0.588,88,1851
fiatxegz,0.089,0.811,0.868,729,1238
nhpduojp,0.215,0.585,0.068,86,1527
kzlmjppk,0.344,0.82,0.487,775,838
cekqrfni,0.355,0.432,0.121,109,1394
myfzlnkn,0.205,0.239,0.629,794,1544
qbwqldiu,0.548,0.157,0.427,597,849
swpbtzjh,0.316,0.815,0.581,41,693
qljkadws,0.111,0.87,0.354,444,1317
vcenadlm,0.254,0.716,0.989,844,1774
umwvotaf,0.652,0.584,0.74,362,1250
mxijnjdq,0.322,0.992,0.818,602,1928
uutzdmoz,0.453,0.022,0.117,150,1297
rxfdavqo,0.272,0.826,0.335,277,576
osygzfyx,0.291,0.783,0.602,771,1771
beasdzoj,0.539,0.57,0.117,329,1128
gnplbcnq,0.707,0.951,0.032,840,1747
hxudkeej,0.874,0.935,0.521,304,885
vlrrdxpo,0.139,0.513,0.071,226,919
lbqsczbb,0.8,0.315,0.67,583,1135
kbewjfsm,0.019,0.681,0.671,34,59
xkrtouon,0.816,0.782,0.707,29,1043
fgnnklbc,0.886,0.656,0.209,605,1995
okoqnaop,0.296,0.815,0.931,934,1111
egpicwdr,0.616,0.196,0.103,792,894
zclcmlsk,0.049,0.931,0.744,714,1270
ypcycxwf,0.484,0.782,0.451,686,1309
eljfvkwu,0.633,0.107,0.436,724,1029
kahcmfdo,0.645,0.128,0.498,67,1388
razbgtcl,0.824,0.86,0.101,261,681
xmfzhczb,0.595,0.013,0.861,589,856
mkcpezvb,0.837,0.703,0.334,866,1764
akjfophj,0.226,0.879,0.072,155,1077
fhwcwuub,0.254,0.062,0.838,2,743
nabszvcg,0.204,0.397,0.06,207,1422
ohgxjbyb,0.409,0.229,0.334,237,419
dbzzvnhl,0.034,0.912,0.253,749,1262
yyxyywuy,0.087,0.508,0.878,419,1925
pdwhlypk,0.085,0.396,0.507,316,1970
oufxdriq,0.38,0.673,0.25,189,593
iciivmdt,0.24,0.057,0.911,472,967
ashbljmm,0.887,0.959,0.623,133,821
jerunrek,0.534,0.912,0.544,292,1481
oyntcfdi,0.343,0.677,0.478,231,1131
yqubnmvf,0.286,0.932,0.45,245,764
ulxsyocc,0.812,0.552,0.741,760,1309
avtfehhb,0.747,0.44,0.243,531,830
jhcvwawh,0.751,0.52,0.769,203,1758
fkkgkxdi,0.238,0.027,0.255,563,1970
sdccvogw,0.977,0.271,0.751,147,1274
cfhymdoa,0.677,0.244,0.77,538,767
vmeqdufr,0.175,0.319,0.768,335,1955
gfttryfm,0.418,0.436,0.882,984,1605
iioxjjsz,0.539,0.049,0.333,525,1853
nbrnehht,0.259,0.589,0.64,943,1025
mpayzoqg,0.498,0.324,0.833,27,550
yoxednon,0.519,0.354,0.18,761,935
hwngtgug,0.554,0.651,0.225,677,714
byqniphg,0.175,0.453,0.992,748,1306
xdlrugba,0.306,0.388,0.197,439,1564
hsqocafg,0.346,0.536,0.326,235,462
ogburiyv,0.657,0.879,0.948,234,759
cltkfgqv,0.946,0.483,0.607,953,1112
wxncyycc,0.44,0.93,0.51,28,179
syqonklf,0.1,0.516,0.361,501,1025
ibmmlytz,0.879,0.704,0.654,57,495
vrnaexoj,0.462,0.011,0.257,543,1130
kwxjtsir,0.917,0.068,0.599,905,1302
breleavg,0.967,0.408,0.645,402,924
jtbzntdm,0.439,0.805,0.469,204,1156
xszpwjpu,0.059,0.279,0.189,769,1717
vwlrvhwj,0.619,0.299,0.906,605,801
slhivueb,0.607,0.986,0.008,91,793
nuxiyerq,0.915,0.583,0.353,315,1170
sdkcoudp,0.378,0.744,0.235,188,1796
szukhekx,0.334,0.574,0.057,688,1150
lmqsvsku,0.143,0.989,0.603,488,799
fmskqraj,0.694,0.69,0.52,441,899
ltavuaou,0.626,0.466,0.456,835,1207
gvkomfnz,0.002,0.027,0.646,858,1235
wwtgonqn,0.596,0.654,0.2,887,1182
uriheihi,0.884,0.644,0.035,403,980
sdcaqjvp,0.121,0.164,0.228,370,1198
hfbbfkka,0.112,0.291,0.424,622,1305
olqkjntr,0.244,0.254,0.543,223,1031
mpudaqij,0.913,0.85,0.805,862,1557
csuhhwwx,0.815,0.684,0.618,529,1641
xadvxlwk,0.196,0.837,0.152,878,1587
lnzlexmo,0.068,0.453,0.696,418,1648
hlxvdije,0.69,0.023,0.55,153,1064
fanlhjer,0.535,0.625,0.23,446,1770
xnrzgqtn,0.312,0.993,0.046,827,1029
xoctneay,0.753,0.05,0.072,900,1355
yabwyjnl,0.532,0.68,0.668,241,1785
tsiiixcw,0.49,0.32,0.564,641,1426
cwqfcozj,0.483,0.876,0.331,415,1085
gmrcygok,0.17,0.0,0.245,723,1327
hmubabzu,0.495,0.221,0.835,892,1021
dkbgnyvc,0.661,0.352,0.717,911,1297
vmlhtbla,0.427,0.247,0.659,924,1409
rptwqurp,0.249,0.944,0.517,839,1719
emwrhlme,0.707,0.783,0.03,876,1203
tqabocpj,0.298,0.368,0.17,383,1119
kxrshbwh,0.915,0.823,0.716,545,1236
sjgqtmmu,0.677,0.406,0.817,180,314
radojhrf,0.859,0.675,0.688,3,854
pyopzyhd,0.834,0.859,0.658,27,1369
pdfuuyzw,0.106,0.191,0.192,195,1772
xmghplrs,0.757,0.55,0.425,544,1948
smkpcwiz,0.294,0.52,0.284,521,1217
poeupfym,0.987,0.619,0.553,341,1478
bxvwnwls,0.174,0.697,0.001,492,643
aeylbkdq,0.627,0.117,0.355,968,1709
tzuymnzu,0.781,0.916,0.933,38,974
srgfnzqk,0.853,0.715,0.938,209,1043
mrkyuxrb,0.727,0.32,0.216,639,1344
kqhqksmg,0.161,0.305,0.351,62,636
wfvgvvqa,0.593,0.652,0.484,732,781
vzhdnehy,0.985,0.016,0.974,73,1472
zlzbfydp,0.56,0.212,0.648,281,1322
hidspuqi,0.908,0.644,0.336,944,990
mawxkhlr,0.253,0.476,0.927,35,293
adllfuwy,0.504,0.479,0.13,304,1170
fspzyarb,0.532,0.049,0.712,147,263
bkennorw,0.187,0.192,0.582,452,1996
bohyyhlq,0.688,0.297,0.684,980,1047
vhusyims,0.086,0.93,0.46,97,1561
omgggmzz,0.205,0.668,0.189,191,481
uxpcwasq,0.456,0.411,0.521,570,1587
nsxyqdch,0.115,0.419,0.458,457,1846
ezcsqpce,0.959,0.309,0.66,932,1156
vqfpeiaw,0.854,0.336,0.678,499,945
xabtoyac,0.387,0.866,0.634,748,1488
mwprxtrw,0.257,0.049,0.021,785,970
svsvcnhn,0.754,0.291,0.026,581,1627
cahceohx,0.81,0.257,0.605,450,604
xazwezfc,0.223,0.738,0.638,343,506
alcvayll,0.524,0.75,0.003,908,1601
qimtijbg,0.889,0.191,0.479,901,1323
adjrlxsv,0.709,0.662,0.186,993,1162
xbncvhzm,0.896,0.258,0.425,356,1843
nbubhlfy,0.964,0.443,0.639,185,936
fcykxngt,0.326,0.329,0.316,63,377
jskpofzl,0.339,0.453,0.127,612,1491
abvntycy,0.75,0.179,0.165,309,1784
fbnmbhlc,0.224,0.496,0.533,26,787
ikesctua,0.264,0.093,0.595,852,1856
qehdlboo,0.287,0.918,0.117,311,1077
binzoqjj,0.881,0.269,0.544,810,1595
jrksjgco,0.345,0.36,0.799,94,192
eqfknqwv,0.844,0.77,0.696,520,648
gikiswbt,0.886,0.098,0.915,181,454
hoxzselz,0.418,0.426,0.338,616,1629
fcnukyut,0.849,0.843,0.517,284,490
ihddtbiz,0.082,0.208,0.597,509,1090
pwruykyf,0.076,0.101,0.214,303,1496
mvuroemu,0.421,0.047,0.795,361,1210
jcgdvxju,0.018,0.348,0.62,298,1874
ubducvus,0.404,0.287,0.296,244,332
zdasjnck,0.054,0.396,0.058,700,1857
ldvmsyhj,0.886,0.221,0.715,438,1356
bmrmeqyb,0.684,0.082,0.978,556,1317
yyihrbxr,0.385,0.766,0.119,426,1594
tfbdovka,0.866,0.637,0.179,489,1891
xsolytie,0.025,0.177,0.14,899,1021
qwmogvuv,0.244,0.585,0.118,84,505
ilkqqlkk,0.391,0.263,0.231,529,1601
zcgpuygr,0.087,0.765,0.232,52,1467
anmvxjyn,0.353,0.647,0.514,663,1410
jrjcvqvm,0.21,0.011,0.455,632,674
khpyxgsn,0.881,0.204,0.156,996,1840
cuabgjfz,0.989,0.834,0.192,498,1554
eeupvvir,0.777,0.14,0.754,950,1323
isskpwlr,0.795,0.195,0.568,810,1292
lunadnlw,0.116,0.17,0.548,374,905
daustbkl,0.832,0.554,0.637,628,754
samxfoeb,0.113,0.746,0.538,293,1412
jzvvfhbh,0.726,0.413,0.304,177,1203
biynbmgt,0.896,0.987,0.725,527,1350
sswcjuwp,0.019,0.334,0.067,417,1418
zqlmlrzq,0.56,0.717,0.314,371,1186
gnxwyqbg,0.754,0.2,0.65,136,1280
jkanxhrc,0.37,0.513,0.837,625,1327
nxkzojik,0.997,0.426,0.846,609,1827
ekkxqruz,0.11,0.356,0.638,687,1204
xesuhody,0.18,0.571,0.792,590,1323
ezaqrydx,0.023,0.218,0.656,376,1014
dkbhxkmq,0.317,0.441,0.469,960,1964
lfenthno,0.106,0.955,0.498,971,1478
fednzpgc,0.635,0.407,0.991,150,337
mqygxmqj,0.589,0.788,0.46,698,1369
qzeebfjo,0.692,0.771,0.964,716,1296
mjkoiflo,0.475,0.476,0.994,364,1930
xwhwxzvm,0.183,0.963,0.821,957,1928
xbeqdskz,0.298,0.667,0.317,778,1243
vcuvyxzo,0.671,0.369,0.883,767,836
tqcksmxv,0.896,0.734,0.91,364,607
rbrhbwtz,0.715,0.425,0.775,88,1981
qzthxfng,0.943,0.781,0.045,961,1584
ilsehgrk,0.243,0.194,0.572,573,1997
acathlju,0.316,0.568,0.351,498,1714
suulvgvy,0.335,0.501,0.815,917,1948
ozltkmby,0.6,0.67,0.44,320,1888
kodxglmf,0.661,0.078,0.091,658,1128
wcjzxfks,0.139,0.116,0.916,508,1494
cfkiebix,0.005,0.772,0.653,997,1643
hkufdxrj,0.949,0.525,0.078,870,1265
yssvgzff,0.423,0.457,0.696,584,1552
qfjegweh,0.031,0.824,0.191,100,1982
gtshpayi,0.991,0.249,0.851,394,739
hqrtcjvd,0.881,0.048,0.838,63,1059
ixwlljun,0.274,0.955,0.026,355,541
voxmlrwz,0.813,0.181,0.884,662,875
ztqxrpcm,0.248,0.711,0.689,726,1719
wwsprveu,0.947,0.787,0.381,181,1390
jwezilxk,0.246,0.584,0.16,849,1509
brkgkzup,0.496,0.39,0.327,475,530
oomqzkht,0.49,0.81,0.917,24,126
epijmruj,0.72,0.498,0.575,768,1682
fjgavzxy,0.405,0.754,0.374,778,1530
tybedaan,0.134,0.323,0.998,756,1780
lyzajbsd,0.803,0.909,0.631,262,1354
mpezcwfb,0.943,0.647,0.57,936,1811
tizcccak,0.453,0.049,0.743,197,1600
ljvfmrph,0.886,0.948,0.829,311,494
kddgmiwt,0.036,0.888,0.98,634,862
ysbuswbq,0.723,0.963,0.081,419,1184
cfndupdn,0.997,0.401,0.883,580,618
upzsengt,0.09,0.08,0.364,134,683
nryyynim,0.146,0.828,0.952,887,1410
mravigxi,0.891,0.751,0.533,692,1216
cranuibs,0.363,0.309,0.818,279,885
myeiinmi,0.931,0.962,0.979,810,1192
tqcwepmo,0.638,0.878,0.249,424,549
ulpalwvi,0.959,0.051,0.086,448,1518
decivklg,0.039,0.793,0.611,895,1030
hnlrdyxm,0.111,0.289,0.648,610,1028
agorwakk,0.283,0.665,0.754,49,1991
zgdnqqoi,0.615,0.95,0.266,648,1903
skzgdcda,0.3,0.491,0.932,809,1372
dzrpwxcl,0.143,0.883,0.241,5,640
sgihzbkh,0.809,0.902,0.06,336,1146
audrnvjr,0.954,0.718,0.989,613,1420
ilvxbpls,0.183,0.062,0.409,993,1027
bqzuplov,0.428,0.284,0.35,214,1052
nslawwhv,0.206,0.446,0.789,642,1947
lhwlyseb,0.539,0.679,0.93,89,1074
umeogdku,0.932,0.191,0.887,728,1167
orbxozbd,0.197,0.896,0.618,40,210
desrilrb,0.192,0.55,0.296,759,1096
pmevugme,0.563,0.573,0.025,563,1257
cbxjrcsn,0.511,0.482,0.189,690,897
zecuahhu,0.226,0.716,0.604,924,1434
lunromaq,0.3,0.929,0.28,172,1479
qbavhius,0.134,0.03,0.978,995,1430
iphoijzr,0.154,0.358,0.104,937,1049
quhrtlsu,0.425,0.876,0.938,62,560
qpncerqc,0.828,0.247,0.796,219,1289
wszsrfvo,0.449,0.222,0.823,124,327
nehifnwy,0.279,0.977,0.243,530,1812
ripflkld,0.972,0.852,0.056,595,670
pwwzoahs,0.294,0.894,0.611,117,312
gqhubknr,0.251,0.758,0.151,808,1337
rzvnksit,0.1,0.779,0.692,528,1738
bqflwapb,0.863,0.996,0.556,147,1656
xovmigrj,0.544,0.77,0.656,789,1398
rofxlson,0.153,0.66,0.859,571,1430
lnfpviev,0.186,0.748,0.898,213,1150
djfaxudx,0.818,0.682,0.002,13,23
acxdyolt,0.715,0.589,0.132,132,1070
pccwprdd,0.791,0.027,0.089,881,1611
glgqogox,0.63,0.7,0.528,315,1835
klmynsdv,0.157,0.391,0.858,55,475
gcqbuadm,0.467,0.043,0.099,275,1669
raeaugbe,0.839,0.616,0.423,154,260
ajzwawbh,0.041,0.398,0.757,575,1867
tzlzkbic,0.395,0.774,0.33,484,1875
ceftibcf,0.681,0.016,0.926,590,1486
ialadvhs,0.772,0.191,0.523,242,1244
npoexvcg,0.971,0.294,0.877,799,839
tvbdybzj,0.403,0.226,0.38,961,1883
iwgpmevs,0.057,0.38,0.704,649,820
cvunlfxp,0.665,0.631,0.701,364,1149
vqfeyxxe,0.893,0.078,0.556,285,1168
rqckoynm,0.829,0.499,0.689,411,803
bsmsozkw,0.129,0.841,0.168,751,1808
ajokyrxg,0.087,0.689,0.681,176,1081
uzsmevbx,0.117,0.416,0.379,454,572
xuvlkzjc,0.647,0.714,0.406,406,993
duhelmwy,0.366,0.911,0.029,384,1422
qpigyzgp,0.93,0.263,0.253,537,1253
nfxbrtln,0.835,0.454,0.935,867,1303
iumuzavo,0.637,0.198,0.19,443,757
wtvlwygb,0.089,0.025,0.049,953,1279
nigtskfb,0.201,0.667,0.91,348,1540
cwoonprj,0.653,0.314,0.329,588,763
nbxffvfv,0.632,0.72,0.316,919,1819
gopwiprp,0.122,0.601,0.229,405,618
dwvtzqfx,0.164,0.237,0.521,965,1429
kzonpeln,0.222,0.304,0.338,989,1417
hgcormzn,0.863,0.675,0.294,81,1922
exngarvu,0.513,0.68,0.236,399,681
cbuickcc,0.172,0.228,0.127,754,1707
dqwesokj,0.157,0.939,0.893,849,1768
dytereuc,0.493,0.994,0.392,874,1047
wmuwxakl,0.664,0.993,0.137,13,1533
rlulxvsg,0.442,0.98,0.702,5,1724
dbcekpdm,0.064,0.947,0.111,244,376
cppiukqw,0.101,0.761,0.875,603,1769
nubnplyi,0.614,0.187,0.718,379,1682
tffqabpq,0.446,0.312,0.987,313,794
tmhmtdft,0.698,0.552,0.37,971,1494
slfpyerf,0.94,0.761,0.525,569,1211
mtkemayz,0.257,0.225,0.833,209,407
vbxhmsie,0.543,0.962,0.212,841,1065
aihqvndr,0.424,0.289,0.402,597,952
pqgttloj,0.444,0.508,0.076,151,1939
smmxmdcv,0.079,0.192,0.007,794,1261
piwzqoqp,0.225,0.863,0.545,529,1007
dxnxrrao,0.757,0.748,0.203,529,1050
izfmsvee,0.537,0.584,0.256,27,908
hxetydwm,0.04,0.071,0.379,319,1880
gyeqbmvl,0.642,0.102,0.981,7,1949
btwjohwl,0.181,0.095,0.408,277,715
xgvtstjc,0.355,0.655,0.276,374,1120
iyczrckm,0.33,0.116,0.489,217,765
lpfdifpn,0.032,0.418,0.794,352,695
hctdlncw,0.828,0.165,0.913,934,1845
icqmnnhr,0.567,0.079,0.148,14,1783
jajdycww,0.752,0.799,0.063,32,1017
pjloxxtq,0.618,0.966,0.447,577,1278
ucokmdsm,0.261,0.169,0.957,732,1113
jegwirni,0.636,0.531,0.308,597,1079
vmfnzert,0.49,0.615,0.912,988,1327
abzxjkbc,0.27,0.706,0.766,319,938
uysdllsz,0.919,0.319,0.472,954,1476
pbazszdz,0.389,0.664,0.322,578,1034
fapowgwp,0.475,0.315,0.969,691,1076
rkkbcxtp,0.747,0.413,0.346,663,1033
qmdrhjiy,0.254,0.885,0.787,506,1356
orwideek,0.441,0.425,0.06,779,1342
hydzpsjy,0.188,0.594,0.929,464,1157
urilsndt,0.879,0.562,0.902,33,1390
ybyfnevw,0.139,0.424,0.419,727,1997
bvrtxhvq,0.248,0.931,0.299,646,688
ernvsiul,0.464,0.161,0.383,304,1240
qvsmardz,0.781,0.716,0.944,418,1843
gaaagmce,0.22,0.342,0.803,2,620
mrxkjbmj,0.909,0.42,0.977,854,1508
ywvyfvwo,0.1,0.324,0.472,713,1526
topsvlcu,0.024,0.182,0.719,752,939
mxkqoheg,0.39,0.567,0.249,243,415
rbbaooxj,0.644,0.315,0.313,236,1662
swrikvuf,0.886,0.161,0.521,880,1769
zylbaozt,0.107,0.405,0.499,241,380
kbaxjnjj,0.843,0.244,0.205,690,1521
wtbblmjj,0.125,0.995,0.508,596,1715
ohtuccti,0.351,0.636,0.968,354,1358
dzpgehid,0.703,0.957,0.528,914,1707
qxmerrwl,0.59,0.469,0.971,182,808
tgownamf,0.563,0.737,0.576,357,640
ywuoxysz,0.475,0.121,0.225,36,926
cailabkj,0.247,0.778,0.394,138,1688
pxoydllm,0.708,0.248,0.397,419,1214
netzxrpa,0.302,0.679,0.443,265,1763
nckwoqvo,0.344,0.531,0.725,747,1715
iggtblzx,0.894,0.018,0.799,728,803
uxgbmzmv,0.723,0.81,0.205,641,1455
zholdrii,0.651,0.066,0.874,214,1570
jmcfzhxk,0.805,0.609,0.661,164,369
uttgyvfr,0.068,0.106,0.145,329,1676
rkiwgako,0.338,0.931,0.639,61,476
qlebewqo,0.193,0.882,0.32,569,1267
upqtndwj,0.048,0.351,0.057,331,612
ftaskjsc,0.573,0.562,0.514,681,1409
qyigakuc,0.996,0.485,0.236,750,873
gudjxndt,0.414,0.694,0.41,689,1621
lhlrgxmm,0.053,0.524,0.322,427,1358
opvtqsvj,0.968,0.732,0.838,192,1354
jropmdjm,0.031,0.719,0.084,535,914
warfizep,0.484,0.744,0.633,855,1559
zvybjydz,0.424,0.96,0.623,462,1337
ubbhkqlk,0.461,0.815,0.485,642,1465
nnlyjied,0.723,0.671,0.891,188,875
jgiiswst,0.254,0.963,0.595,695,1292
wdkzopbh,0.686,0.342,0.716,443,1376
ikmncder,0.543,0.235,0.009,880,1721
iihaynmt,0.151,0.968,0.768,889,1865
olmzdrtf,0.664,0.653,0.677,554,591
ueyfggwx,0.373,0.243,0.57,256,1638
fbbrvqbp,0.59,0.442,0.986,954,1524
uxvhpclh,0.212,0.755,0.795,851,931
eywqhjjj,0.752,0.943,0.711,369,795
hcitmvvk,0.946,0.462,0.399,999,1586
wzwrznow,0.997,0.719,0.976,49,585
yzzlsdse,0.525,0.128,0.758,100,1263
opkqfwhs,0.216,0.98,0.379,754,1272
mcudymzj,0.464,0.527,0.905,607,903
mrjeapys,0.128,0.396,0.293,702,1004
ildwaxri,0.893,0.347,0.421,213,591
iesnzfpw,0.898,0.765,0.462,917,1609
ruupyxrx,0.531,0.256,0.382,13,78
dlymqjua,0.615,0.436,0.683,161,1935
cjqldmtl,0.339,0.63,0.719,212,1304
bwtrbiat,0.863,0.838,0.556,543,557
dmddaiaf,0.171,0.593,0.196,318,537
npdaaiek,0.064,0.367,0.279,992,1237
ecgksyoa,0.881,0.218,0.652,659,1936
jgrzvhke,0.194,0.402,0.781,889,1481
sqlkvpmq,0.248,0.962,0.103,138,372
lgdulvxa,0.824,0.695,0.437,923,1371
rmpblxck,0.109,0.565,0.723,914,1421
mfygqkrh,0.627,0.269,0.327,824,885
ylipzbfx,0.683,0.947,0.216,316,518
sujropbm,0.423,0.848,0.01,776,1361
dlaurvrz,0.097,0.411,0.889,577,884
exkelnqn,0.949,0.422,0.144,30,1782
vifedzyn,0.87,0.761,0.909,712,1840
dpjeafqe,0.808,0.095,0.818,366,1350
rbjlpgjn,0.947,0.36,0.67,971,1718
mjyxgaoa,0.265,0.501,0.275,729,1672
pzadfrix,0.222,0.234,0.213,489,539
nnfpnuag,0.304,0.747,0.155,965,980
mkjfmbvx,0.002,0.635,0.984,158,1997
xmnrtwic,0.36,0.34,0.743,214,1599
rxxitzde,0.451,0.188,0.391,279,538
uyxypwyk,0.943,0.291,0.954,205,1041
twtoxtzp,0.336,0.844,0.733,582,1784
qdxyjvnh,0.606,0.044,0.173,124,1184
jfdpjpia,0.191,0.035,0.085,518,1033
zkhespqi,0.2,0.508,0.281,998,999
plmnmykc,0.625,0.099,0.778,215,1891
lpzcmkio,0.715,0.91,0.004,817,1333
xfmdjflv,0.669,0.826,0.083,354,543
ooskgzlj,0.896,0.519,0.372,252,1656
ctjxfhgg,0.418,0.948,0.863,298,1623
ovhdofvc,0.941,0.468,0.234,985,1330
flrpclkm,0.425,0.441,0.066,128,921
rjzfmgqv,0.898,0.611,0.606,742,1189
vqlhlyhw,0.527,0.677,0.17,593,953
smvvdrzs,0.422,0.279,0.153,58,1220
dmqwthcb,0.648,0.659,0.885,97,1093
onerkoag,0.016,0.544,0.006,334,503
ajvqvkvx,0.956,0.625,0.83,414,671
tlwcexsf,0.143,0.809,0.12,743,1784
fevmuzdc,0.2,0.207,0.089,242,1753
klrxmavj,0.097,0.742,0.003,32,191
fbnmskrd,0.674,0.292,0.101,26,1755
tdhnadfn,0.032,0.004,0.213,933,1948
tzbvoxeh,0.563,0.808,0.873,96,1380
mgaxuvbs,0.748,0.672,0.016,967,1095
mwalubnv,0.912,0.745,0.783,201,1720
ssybhrkm,0.544,0.311,0.409,128,203
njazxzkk,0.393,0.451,0.356,670,1177
rjasdqdf,0.35,0.756,0.294,210,1480
