name,elevation,aspect,time_in,time_out
ymljuneq,0.607,0.408,130,1846
cpyusmvi,0.604,0.472,206,1890
phkqdzbx,0.606,0.5,352,1999
jwobhgtw,0.604,0.436,126,1290
ugwnkhsm,0.604,0.456,787,1982
pdrocjqu,0.604,0.486,905,1265
dsqjjyix,0.604,0.528,817,1450
ddaevgre,0.604,0.589,841,1136
smmkowks,0.606,0.603,693,1649
nqfcztmo,0.607,0.5,883,1907
hcmzdhau,0.606,0.478,619,1346
fuifslgz,0.606,0.697,244,1276
gskzbenh,0.609,0.7,536,807
ppglvvxn,0.612,0.647,167,1690
kvsesuxr,0.616,0.644,304,695
sbsxrgfm,0.619,0.636,450,626
udvvikjs,0.622,0.614,158,443
giiwujrh,0.624,0.594,876,1942
snwfspjt,0.625,0.608,36,1723
xndwntba,0.629,0.625,599,1958
wnyeyncx,0.632,0.575,849,1205
xyzipjct,0.632,0.458,426,1296
xrpvhvgr,0.63,0.511,997,1276
lbtyqsrk,0.632,0.597,332,414
hjhlsatu,0.634,0.639,186,1158
grofqulo,0.637,0.619,486,1886
taihuyzh,0.637,0.528,318,1066
aonezijk,0.637,0.606,46,196
eqgoyywj,0.639,0.681,173,1468
jmsvutiw,0.642,0.689,537,1565
iyjiflpr,0.645,0.681,470,1864
bxgewghl,0.648,0.592,156,432
fcsnbbky,0.648,0.375,796,956
avvfqikk,0.645,0.431,351,1159
rdgleiet,0.645,0.544,77,1787
odxvnupx,0.647,0.553,124,986
qsxnsjbt,0.647,0.492,12,1137
fvdjqrsl,0.647,0.442,269,726
vtdqgnox,0.645,0.392,221,1236
wkpvgzqz,0.644,0.361,157,1189
neodbnax,0.64,0.392,851,1922
qtejkmfp,0.64,0.5,684,1715
vhifbcgd,0.64,0.264,956,1163
hqvkzhnk,0.637,0.269,881,1924
tdqhxghq,0.635,0.342,314,1781
zanizjuz,0.632,0.375,124,253
blzwhoxd,0.63,0.475,299,486
ikvfacoi,0.63,0.606,168,211
tfrkzkie,0.632,0.594,811,1443
sxmoznwd,0.634,0.556,93,985
ieyctdyw,0.635,0.539,442,468
ouynqlur,0.635,0.547,331,736
bekoulql,0.637,0.494,198,910
saqrlhov,0.635,0.319,248,714
gclzxzxw,0.632,0.333,776,1725
vjdkkbij,0.632,0.397,134,594
mrgvehor,0.63,0.397,577,1222
jtdwbfvd,0.629,0.461,341,957
jaqpdnqc,0.629,0.469,458,1985
mfubyjjz,0.629,0.469,902,1617
ndmtuuqa,0.629,0.458,547,1529
kcwkoxme,0.627,0.5,818,851
ptkxqdst,0.629,0.569,996,1739
wjcacahg,0.63,0.486,645,970
wrlmeuwx,0.629,0.383,296,1595
ejoeeslw,0.627,0.242,891,1643
fepjxsvt,0.625,0.292,154,1768
qgzfbite,0.625,0.358,736,1154
tqdeaomj,0.622,0.319,543,1015
jqgagube,0.621,0.289,338,629
onfcirdr,0.617,0.264,284,630
kxrfhdbf,0.616,0.281,907,1696
fqovcsnu,0.616,0.244,884,1167
bumivsbn,0.612,0.144,895,1049
ehdfkach,0.612,0.106,353,1213
ugixtzer,0.609,0.067,234,680
kbllurjw,0.611,0.031,221,1871
kxtcembg,0.609,0.125,423,1543
wavfimie,0.606,0.069,399,1866
kcwtgacg,0.606,0.075,280,1229
nxbiykrm,0.603,0.117,844,1507
kzrmgbul,0.601,0.089,562,571
fejxwmyb,0.599,0.086,476,1639
vyhuqsoj,0.596,0.047,642,1795
bwgxoshy,0.598,0.964,771,1456
wgjxhffi,0.598,0.047,644,722
nhdcltsa,0.596,0.075,99,1797
bdldujnp,0.594,0.086,352,1687
xwzybgwa,0.593,0.089,114,1268
hxhuivth,0.593,0.067,714,1022
pfgguejo,0.591,0.061,770,1261
ubaxkxnj,0.591,0.017,6,1327
tpiqbhnf,0.591,0.125,431,1895
rpjzwhkq,0.588,0.2,497,818
hnczvylk,0.586,0.172,426,1852
zxcwdlog,0.584,0.142,55,1787
bvpemsxc,0.584,0.25,427,1395
pgrzvwbe,0.584,0.358,159,1644
jccpausk,0.584,0.375,593,933
thwudjfo,0.583,0.258,792,1237
vgxishul,0.58,0.2,24,95
macwolkc,0.576,0.178,597,970
cwcgyomr,0.571,0.156,816,1341
nygijday,0.568,0.153,780,1897
yfrnrhlm,0.566,0.15,479,1291
afbhsils,0.565,0.175,115,1728
jyxycjri,0.562,0.217,730,1124
wthlcism,0.557,0.247,806,844
ybbmhria,0.553,0.269,863,1764
btewgrko,0.547,0.283,560,1468
bmfysdik,0.547,0.978,695,1018
gdgfrsoz,0.547,0.967,986,1553
vngvqcfk,0.548,0.936,966,1321
mlppzekq,0.55,0.922,863,948
vyyljyjs,0.552,0.908,274,1226
jtkqheko,0.553,0.947,418,1619
ihpdsvdk,0.553,0.986,627,1629
yhhchfsg,0.553,0.95,654,1667
yftolyur,0.555,0.925,66,187
hgoodqga,0.555,0.117,101,655
ulskjjuc,0.552,0.211,265,310
uvgykkfj,0.552,0.294,581,850
yqaussun,0.548,0.3,124,1952
ugroziti,0.547,0.283,744,1915
zuznmsxy,0.543,0.278,533,714
xlvwhzga,0.539,0.278,865,1330
maphmdaq,0.534,0.264,992,1032
zvsjeugh,0.532,0.228,202,341
ndmdqcrj,0.527,0.239,338,435
bvnythnh,0.514,0.247,937,1974
ljhpwmyx,0.507,0.244,258,330
ynuvvywp,0.501,0.244,829,1481
aclajmzx,0.496,0.256,894,1566
ugzavwhl,0.489,0.25,34,375
ylxxrucr,0.488,0.214,420,574
egncjmbx,0.483,0.164,521,1348
gspoqyhz,0.483,0.903,29,37
uhjsorkn,0.486,0.842,750,1203
wznhpkab,0.489,0.814,404,463
nrxmsxpj,0.498,0.806,847,943
pbtccuoa,0.504,0.8,421,1256
zlozrbfz,0.512,0.8,876,1706
aevvtohb,0.524,0.819,228,1099
hyrrisbm,0.53,0.811,233,1587
gbowrtpv,0.537,0.836,246,654
ovfistra,0.539,0.922,127,1786
rssfatze,0.54,0.956,322,453
iljuettd,0.54,0.931,764,1610
aluekvcq,0.542,0.875,470,1412
zqzoozpq,0.543,0.856,776,1224
ajirciop,0.547,0.914,401,1406
ovpeisha,0.545,0.05,942,1419
wftyqbjq,0.545,0.9,679,1518
iblaievn,0.547,0.858,658,668
obyzmrpv,0.55,0.9,784,1837
aqmwknxm,0.55,0.081,543,1906
dyoqtckq,0.548,0.069,867,1730
hhtpgknn,0.548,0.036,741,1297
ltjmlhkh,0.547,0.108,18,119
wgqriglw,0.543,0.15,143,1283
hpvzjjsh,0.542,0.186,184,1413
wfabisfl,0.539,0.183,693,1068
leneytvq,0.537,0.15,361,935
pvywmixs,0.535,0.183,858,1050
hkovkufe,0.534,0.208,441,697
srydijrg,0.529,0.222,258,1625
xtsiaang,0.525,0.25,207,1556
ozmuzfht,0.522,0.267,693,1559
sxyynhoq,0.519,0.239,382,1494
lybmlrty,0.516,0.125,587,1239
ijdeeqay,0.516,0.022,152,1586
ugboyplv,0.516,0.933,425,1721
uewmtwbu,0.519,0.847,392,1300
aocjrnrz,0.522,0.822,401,1618
yrgvddkh,0.522,0.328,219,1415
urguumoh,0.521,0.278,599,1320
kevipjjk,0.516,0.242,636,1524
fkxwlhxu,0.516,0.225,420,1900
itpfciot,0.514,0.217,746,1501
busswnsd,0.512,0.125,960,1668
ozpemazl,0.512,0.086,60,852
vcbodvfx,0.511,0.186,489,576
parxryld,0.509,0.272,984,1158
shjkybeb,0.507,0.35,445,566
ufbxawfd,0.506,0.472,602,1745
ancbdtlg,0.507,0.375,848,971
oheqvsim,0.504,0.289,569,669
jnvsqsws,0.502,0.289,492,1257
exxngwqm,0.499,0.333,770,984
zenuxjfi,0.498,0.339,260,1580
vjhdeoox,0.494,0.283,270,275
keleqmhl,0.493,0.25,42,1973
sbbkndjs,0.491,0.233,422,975
szjnvszw,0.489,0.2,534,1048
yrwgpdht,0.488,0.181,698,1121
unrmcpvx,0.484,0.156,73,371
rxxikyik,0.484,0.992,380,1271
fijanskh,0.486,0.081,401,480
psgrnxjp,0.484,0.189,461,806
vtmzoioj,0.481,0.175,762,1995
iwhavmuj,0.48,0.222,942,1344
fbtaxmbq,0.478,0.414,971,1667
vmugxpki,0.48,0.386,929,1044
zygkyhwe,0.476,0.353,742,1763
wevglyvj,0.475,0.433,295,1793
cbecowpq,0.475,0.281,16,1572
jxwcknai,0.475,0.183,142,1369
dehrzrnp,0.473,0.2,427,1470
qkypvcdj,0.47,0.206,192,238
jlnrcrsn,0.466,0.15,797,1379
iwqjsqkk,0.466,0.114,948,1645
jbcgbbgx,0.465,0.125,146,706
lukxubxv,0.465,0.133,787,1919
hxnnonnd,0.461,0.075,905,1830
yexsqvyr,0.463,0.05,433,667
asbrpgnt,0.46,0.061,220,955
vwedjxes,0.46,0.953,113,372
lpdejiwh,0.463,0.944,517,639
pzyqxmlg,0.463,0.964,193,609
nqxzhhpf,0.465,0.961,390,546
gkbrduqf,0.466,0.019,67,1990
reutuffm,0.463,0.028,924,1511
difxmlks,0.465,0.964,520,1477
jfodhuwv,0.465,0.0,275,589
zxfbvzyi,0.465,0.025,918,1761
wubcwaxu,0.464,0.05,359,1550
yjxftnls,0.463,0.103,541,1484
zwqtdrjg,0.461,0.097,414,1711
zboemobp,0.46,0.975,300,1911
csyzeiju,0.462,0.017,575,724
alwkcqed,0.459,0.197,851,1266
iqhmfumj,0.456,0.222,794,1435
ydgrjcnb,0.455,0.936,614,1016
lmdubjfl,0.456,0.136,583,720
wcochnpo,0.453,0.183,336,1889
xejzclte,0.453,0.183,673,1111
xrlgsmfu,0.453,0.242,936,1404
ryxxsndx,0.452,0.211,319,448
uapjuhzg,0.45,0.178,562,982
vdsxopmh,0.449,0.192,340,1360
fibzlodo,0.447,0.206,576,614
gkjnlbnh,0.445,0.106,633,1946
tdlmtzxg,0.446,0.139,238,1301
pplnbfxt,0.444,0.189,741,1123
hbpfkigy,0.443,0.222,797,1349
ynysrdco,0.441,0.272,997,1084
zhqeezra,0.439,0.314,364,636
tmfulnua,0.439,0.311,303,1299
hxtvcrfc,0.438,0.3,906,1870
irceiksi,0.437,0.281,695,1458
lftlztrs,0.436,0.214,379,1822
kmkcbdyj,0.435,0.233,366,1465
wynbzgmb,0.434,0.361,179,1087
saodnpee,0.433,0.419,653,1165
uhkgwuwa,0.432,0.422,110,859
hiphnblz,0.431,0.411,826,1451
frjxudna,0.43,0.431,300,1188
eutkzfnd,0.43,0.406,628,1637
hhkzfroy,0.427,0.367,945,1960
ayhhtcyz,0.423,0.35,767,1700
cpvarccx,0.419,0.369,94,738
groiubvq,0.416,0.406,312,1054
bvyaptwa,0.414,0.417,22,888
liwjkbia,0.411,0.408,858,1484
dxrmzcet,0.408,0.408,504,1975
lzxzjymx,0.406,0.411,165,517
nwiuemyl,0.404,0.392,136,765
mczdtase,0.401,0.336,787,1849
iicjmxap,0.398,0.272,953,1920
ulaeoxxf,0.395,0.203,968,1392
sifvimwg,0.395,0.0,972,1027
ogzotpne,0.395,0.983,566,1848
nkclpsfm,0.396,0.942,976,1035
bhpqtayb,0.4,0.914,638,1865
veqbzgxb,0.402,0.944,488,995
lyfdqjxv,0.402,0.981,614,1300
czaxpxhg,0.403,0.994,39,1001
usiyxegl,0.403,0.989,750,962
juhvvuoc,0.403,0.953,676,1964
abxynmxc,0.404,0.031,548,862
orkkjpmg,0.403,0.189,611,1385
bubefdjj,0.402,0.325,549,1357
rzizaylm,0.401,0.325,744,1301
qzxercxe,0.399,0.286,104,497
hsjfoztf,0.397,0.242,643,1316
movkaeer,0.395,0.233,778,1666
wgwsyssw,0.391,0.253,410,1475
rbxjjtki,0.387,0.278,795,1087
zaqcmtbe,0.385,0.308,361,1357
xaismnmq,0.381,0.342,545,1560
pwyylyez,0.362,0.964,698,1757
eooaxrya,0.364,0.981,71,1650
zpwqwupv,0.364,0.017,292,999
zuylqjsh,0.363,0.036,752,1797
qkrarvaj,0.362,0.036,454,609
dzelwrmr,0.361,0.036,854,1953
qcqfnrzr,0.361,0.033,937,1071
qbpcqdta,0.36,0.133,716,1888
drtrkooz,0.356,0.186,623,1289
zkgeqjtk,0.351,0.189,987,1373
wtzpfhtw,0.347,0.203,47,505
raezwynb,0.342,0.203,935,1266
zbrtcufx,0.339,0.056,916,1678
xqkgbsgl,0.341,0.919,481,1345
wujmrjet,0.344,0.936,246,1020
lylhmflx,0.344,0.997,742,1566
jndfemdl,0.343,0.964,563,1390
wjarujlq,0.345,0.003,712,1713
dazgkgsn,0.343,0.103,674,1037
zsfxbgic,0.34,0.125,802,1715
oroeikih,0.337,0.094,875,1378
ujnswhmg,0.337,0.069,854,1902
swyqarzh,0.335,0.089,273,682
urwcvxtl,0.335,0.106,322,346
xnvkbjah,0.334,0.161,515,1067
vewbhnge,0.331,0.147,229,1360
bneqakxx,0.329,0.156,740,1075
klfcikfo,0.327,0.167,455,1688
cdgupjpn,0.326,0.136,545,1329
rsaierqt,0.325,0.181,520,524
rwctthyr,0.323,0.211,34,83
ymqibpqr,0.32,0.225,439,1882
xeavgpis,0.318,0.25,468,809
wfewweko,0.317,0.336,752,989
zadmmryw,0.317,0.339,662,978
dritahps,0.314,0.278,34,884
dslyyyvf,0.652,0.814,208,405
ojbghxhi,0.657,0.836,130,1075
peraxkir,0.66,0.867,830,1761
dfdgsrqk,0.663,0.911,300,666
iexoqrko,0.663,0.994,466,972
bcztrxag,0.663,0.083,74,1018
fdnrtkvo,0.662,0.125,398,617
wbdowiyj,0.66,0.153,794,1554
ghstduio,0.657,0.186,588,784
opjzabco,0.653,0.208,854,1256
hfzsqall,0.648,0.197,344,734
tukkbgdf,0.647,0.158,600,924
odubstin,0.645,0.169,857,1701
yslbvsba,0.642,0.194,315,718
sifgrfiy,0.635,0.186,32,466
daxalodj,0.63,0.169,222,1801
fxfwfnfo,0.625,0.114,134,857
fapnzvqh,0.625,0.078,970,1012
lqglmwnz,0.622,0.211,787,1634
zhfbxubl,0.621,0.439,563,1899
xreylfnj,0.621,0.475,496,1094
juneabkq,0.619,0.5,765,1201
fbkkomsf,0.621,0.544,129,342
kesorbbo,0.622,0.519,78,1648
ypsfhjfu,0.622,0.492,851,1710
gpxbgoiq,0.622,0.506,639,1104
kpybujtj,0.622,0.589,334,1264
wotsjcws,0.627,0.625,961,1259
rxfkgdga,0.632,0.581,156,564
hafgthoi,0.632,0.475,645,1389
dlbtmtmh,0.63,0.447,703,750
caoyqbua,0.629,0.436,919,1441
uaxoiacn,0.625,0.447,213,1157
tbhldryr,0.625,0.467,731,1928
fvnngfxy,0.624,0.45,455,613
szhhviiy,0.621,0.419,613,933
uyjihzst,0.617,0.394,587,1017
ynrikqhu,0.614,0.411,851,1133
cpsayggb,0.612,0.428,253,1284
qmldgwim,0.609,0.403,654,978
ydozclpz,0.606,0.439,150,1140
uudllhyk,0.606,0.492,781,1228
iazrhavp,0.606,0.444,508,1315
rgsgvqzy,0.603,0.414,145,282
yfoisjue,0.601,0.492,404,1580
txyrainz,0.603,0.536,283,1295
wjuajhse,0.603,0.453,617,972
uvptuhma,0.601,0.472,183,1488
jnuzwoiw,0.601,0.489,895,1987
zylxqpwh,0.599,0.567,914,1140
zxomwlye,0.603,0.667,195,433
ahmnzmcl,0.604,0.594,786,1465
vastdjke,0.604,0.483,170,1226
vcsqoqed,0.604,0.539,132,1618
hzhardss,0.606,0.692,220,666
qwvtguen,0.611,0.681,905,1669
crfvqzwo,0.609,0.642,633,1209
dzqwiugg,0.614,0.656,990,1712
qfdqvpgy,0.617,0.625,905,1882
vwkasuro,0.619,0.614,74,531
mgstpxox,0.622,0.614,606,627
lslmlpjw,0.624,0.586,985,1651
hcxsqabx,0.625,0.606,673,768
rolncuyi,0.629,0.567,368,1383
jparexrp,0.629,0.467,203,1074
ibptjipj,0.627,0.539,750,1741
mdsazohh,0.63,0.625,925,1898
igxyvoqw,0.632,0.65,507,1161
gzqtdhdz,0.635,0.625,990,1477
cvzoflhv,0.635,0.564,92,852
adwpolrd,0.637,0.697,130,236
ityqfaec,0.64,0.725,107,1521
nnlyxgsi,0.642,0.689,939,1762
wunbjvkf,0.644,0.658,756,1446
niqsouhx,0.647,0.55,351,1791
dfxtsnsq,0.645,0.422,586,818
qxtvimtr,0.644,0.417,781,1948
huwredoc,0.642,0.572,340,1285
ssfevcho,0.645,0.586,485,1843
mxqckjvj,0.644,0.444,737,1626
epbbxwoo,0.644,0.422,941,1065
eubnanls,0.642,0.419,119,571
sijvbcfh,0.64,0.408,924,1468
tmmtagns,0.639,0.444,526,1654
duwzrxxo,0.64,0.533,669,1115
mnjrsrew,0.64,0.358,644,972
lsbmtuwf,0.635,0.322,564,692
abkkdiks,0.632,0.331,410,1442
oxtveanv,0.629,0.35,228,1694
khsuicni,0.629,0.7,949,1690
ctacpaqc,0.63,0.817,744,1262
lwxttioi,0.632,0.875,746,1056
emddksyd,0.63,0.8,229,305
kyycpwof,0.632,0.722,807,1566
tceifihe,0.634,0.625,173,1712
anfzqdhf,0.635,0.522,217,1300
rlrkdsbp,0.635,0.356,330,1225
okphjikg,0.632,0.336,39,295
opobewjx,0.63,0.353,549,1260
zvifadeo,0.629,0.353,129,1423
enxsrnkn,0.627,0.414,327,583
uecpfsut,0.627,0.394,822,888
qeswrpra,0.625,0.425,39,1813
wxomfpwp,0.625,0.519,741,1328
tlvkihub,0.627,0.514,568,1864
fjtkrrcy,0.625,0.492,486,1576
rvrthbzr,0.625,0.5,853,1236
etwddykj,0.625,0.508,798,1802
orqgxehh,0.627,0.45,896,1785
hefglyrb,0.625,0.389,500,845
agazrvsc,0.624,0.375,123,1889
yygjnziy,0.622,0.272,688,1661
wxuzhwym,0.621,0.178,900,1958
qnjshiau,0.619,0.147,443,1604
fhemsdcp,0.617,0.103,349,468
vweyouio,0.616,0.103,234,1792
vgcfgrml,0.616,0.072,417,871
nexicgbl,0.616,0.108,120,152
eduzldww,0.612,0.114,810,1634
mlfhiovi,0.612,0.094,372,876
owdeyzhq,0.611,0.192,838,1987
oekrbpsc,0.609,0.125,766,1950
idjlildc,0.609,0.125,286,753
ggddqrvu,0.606,0.169,878,1087
rwjebuig,0.603,0.161,539,1024
cpygriyy,0.601,0.167,876,1710
yowguznk,0.599,0.142,892,1197
ommdejdc,0.598,0.939,297,1180
iygzhjzj,0.599,0.061,823,1509
vfprseev,0.598,0.089,515,1820
vuexfgny,0.598,0.083,387,426
flbrismk,0.594,0.094,552,1013
dzrmlrho,0.594,0.083,730,1784
fwmmqajh,0.593,0.103,871,1354
iqnqtotn,0.591,0.064,797,1779
khwlbknn,0.591,0.178,815,1747
czjhkpsh,0.588,0.197,953,1258
uonowyef,0.588,0.125,177,879
jvkhrcpk,0.588,0.114,333,1587
szbrsbzm,0.586,0.175,772,1120
yknjdosf,0.583,0.214,544,1988
vvoyuhvt,0.583,0.25,709,1693
sbxpgexx,0.581,0.228,324,486
vvnuuxst,0.581,0.2,269,1856
euplrgjk,0.576,0.175,326,832
ejfsirmm,0.575,0.161,867,1855
tyhrxndm,0.571,0.197,87,834
dcozerco,0.566,0.225,949,1956
bfwbdpkh,0.566,0.267,973,1436
aavtisib,0.562,0.275,341,1118
bmfzqwcn,0.557,0.278,477,1405
whplmaih,0.547,0.142,913,1114
wpvexacn,0.548,0.925,396,689
fdvsmodq,0.55,0.939,938,1554
ysttsjih,0.552,0.958,838,1043
hrdzrqas,0.552,0.828,653,968
pgnvmkuu,0.553,0.75,903,990
edbemkcd,0.555,0.806,715,1212
xxlmuqhb,0.555,0.95,468,1925
azrkniwr,0.555,0.981,635,1087
qletjrou,0.555,0.917,197,741
zllxraia,0.557,0.186,888,1526
ueywkujr,0.552,0.258,556,1299
lfzlscle,0.548,0.325,147,406
egfzguwp,0.547,0.375,194,514
wqzticwu,0.547,0.353,544,1908
flxfehzj,0.543,0.308,960,1146
ukkskllg,0.539,0.278,250,1908
tqnvxdtj,0.535,0.211,69,1899
bmilbffb,0.534,0.169,428,1297
uappfjfz,0.529,0.219,957,1590
xejuhxsx,0.516,0.231,248,464
fwknfvqn,0.509,0.233,855,1138
sjkswnse,0.502,0.253,567,569
vwyntcyj,0.494,0.272,596,1569
cocuceps,0.489,0.292,665,1270
vrfjzkyh,0.488,0.275,844,1225
gmhtmjlb,0.484,0.217,751,1877
grjxdolo,0.484,0.828,189,1043
eikwkgjq,0.488,0.822,740,1478
zkktlyon,0.493,0.819,920,1089
frydsqas,0.499,0.794,244,987
rbuclcgd,0.506,0.783,137,357
fwhfdmrf,0.514,0.786,815,1049
btahfhcu,0.521,0.797,223,462
nyumeqaa,0.527,0.806,558,1231
uwllhasy,0.534,0.808,318,710
jfucpcqf,0.54,0.839,897,1468
xjkykdxb,0.542,0.919,393,1271
ilzviosw,0.543,0.967,601,1969
dqophxdd,0.543,0.986,541,980
qjoilvit,0.543,0.897,322,1834
ukbrxlwo,0.547,0.844,473,890
eroqpslw,0.548,0.944,611,620
cogyenpr,0.547,0.022,696,1982
rwuxjiyq,0.548,0.886,85,1257
lhwqolyj,0.55,0.869,536,724
hdbqqwcm,0.552,0.906,647,1446
lcmoqwwf,0.552,0.089,414,1517
kueqexix,0.55,0.064,91,759
wlnfnskg,0.55,0.089,69,1113
xkksufsn,0.55,0.228,59,829
ghcvsknl,0.545,0.25,579,1646
oaqbkqpx,0.542,0.25,949,971
asvjyyhf,0.539,0.25,346,1431
ucpxqdga,0.539,0.269,772,1197
wxsnoozb,0.537,0.294,106,1412
fauhfiqj,0.534,0.292,536,885
nngfathq,0.53,0.278,971,1431
iciibiqu,0.527,0.25,499,603
flkfyjtv,0.521,0.211,217,503
awxboelb,0.519,0.125,623,1111
luntdvrq,0.519,0.025,684,848
uurjirux,0.519,0.989,844,1453
sszrcurf,0.519,0.953,164,1920
nwwkplvw,0.521,0.875,568,1350
qwnuxate,0.522,0.875,47,1781
doqleggr,0.521,0.25,675,1847
bqletvnp,0.519,0.236,191,1653
jmmurlpy,0.517,0.203,695,1909
roceymup,0.516,0.161,884,1288
jsuzgygs,0.514,0.183,995,1123
hxbzqywf,0.514,0.172,876,1796
fyhiffzu,0.512,0.075,888,1503
gqgvrwlz,0.512,0.147,397,1842
fpgfxdgc,0.509,0.192,984,1421
yfohyxtv,0.506,0.203,283,979
hhsrvcts,0.504,0.228,344,1914
srvhcyak,0.506,0.339,298,1118
nnoaycoh,0.502,0.325,648,1836
bqkwgxbv,0.501,0.308,928,1847
ndbnyadz,0.496,0.3,75,903
vejpujds,0.494,0.356,87,773
omjjaxfh,0.494,0.339,77,1416
kczhkoyk,0.493,0.169,107,1616
xanhqhdy,0.491,0.169,931,1725
lbfhdvfo,0.489,0.194,846,1791
hokxcwom,0.488,0.125,84,274
uncyrgwc,0.488,0.097,918,1611
vtonsyga,0.486,0.114,847,1476
bamatqaf,0.486,0.3,627,1311
dodjvehi,0.483,0.292,667,1721
oyrwygxx,0.483,0.228,640,1999
zstvxbvy,0.481,0.236,664,910
jnnobolj,0.478,0.328,695,939
rutbqqpu,0.48,0.361,265,1013
mytjmntc,0.475,0.344,591,748
fmqyijqv,0.475,0.525,889,1658
gjjlxkqb,0.476,0.475,420,1447
zwyzotbg,0.475,0.375,56,640
pzxlnjdd,0.473,0.311,841,1720
qjbuxjss,0.47,0.231,229,844
hqggwgxd,0.468,0.064,870,921
qtcaetsg,0.468,0.061,68,1598
bdudgejy,0.466,0.061,111,1057
eeltnmzx,0.466,0.036,719,1493
sbfubvws,0.465,0.008,712,1682
pfwmzlho,0.466,0.017,976,1278
dqvhhsdc,0.465,0.039,928,1498
awqsiebl,0.465,0.961,361,622
rgvzurpx,0.466,0.931,398,1659
gpfabyny,0.468,0.947,574,946
aexnxtxp,0.47,0.964,274,728
semkntrk,0.47,0.072,314,1916
kdhdeawh,0.468,0.119,86,91
vijxqgkz,0.465,0.0,535,1868
hrteakwd,0.466,0.969,326,1509
aqupuxyp,0.467,0.036,883,967
hbqpdfom,0.465,0.044,322,476
thsnoaup,0.466,0.083,876,1307
jpqpmdff,0.463,0.108,275,1528
nhnzkmvh,0.462,0.025,986,1847
berseasy,0.463,0.158,121,1773
bytszvqh,0.46,0.219,695,1224
vemjosxx,0.458,0.194,235,1250
kvfroxdo,0.457,0.919,282,1425
ntcpqmdp,0.459,0.108,456,459
bqabpcfy,0.456,0.189,673,821
eduiixwm,0.455,0.2,1,58
bbtwtked,0.453,0.258,687,1295
ugmlnxxg,0.452,0.286,601,1175
aznzwpeg,0.45,0.292,73,656
mxyxkkxb,0.449,0.278,642,1060
bptrlfpo,0.447,0.25,933,1359
mqvspgfq,0.446,0.156,279,438
nndwufau,0.446,0.239,614,1334
gsfjfuvx,0.444,0.281,473,1135
drsbrqhg,0.443,0.322,473,1064
oxfckabf,0.442,0.297,933,1448
ufkfbphd,0.44,0.242,100,1368
rxubjdvj,0.439,0.267,629,1278
xgaweacb,0.437,0.325,220,1989
emtbgvif,0.436,0.425,984,1569
rgunmjiu,0.437,0.228,218,1470
mfgmvmlr,0.435,0.214,731,2000
jfuynfbk,0.434,0.194,244,1365
zanwpepi,0.432,0.183,884,1106
jffsnmkd,0.431,0.186,703,1394
ujknjoas,0.43,0.261,391,1762
cgqcbfuv,0.429,0.333,977,1987
xewwubsb,0.427,0.358,235,876
fqbwkagf,0.423,0.356,680,766
fqghzwuj,0.42,0.358,797,1180
clzmonhz,0.414,0.378,209,327
dsnebvxa,0.412,0.403,237,420
jilegtfe,0.409,0.4,695,1483
kfoqybwq,0.407,0.325,586,1789
vsqygqkh,0.404,0.269,385,799
osnsatjk,0.402,0.239,354,940
raodijzk,0.401,0.192,151,514
sfvpvhwn,0.4,0.15,305,1015
wvatiein,0.399,0.136,496,988
cizwlnxq,0.397,0.036,400,886
gvqiehkq,0.398,0.939,598,688
weezmpmq,0.4,0.947,520,1167
itutifjs,0.402,0.936,604,997
mzvmbrot,0.405,0.931,427,1672
sebyvrhu,0.406,0.978,303,1477
dqpesdvf,0.406,0.994,673,771
uqzxcwgx,0.406,0.014,854,1938
lfvxoles,0.405,0.997,841,1922
kuruhtcp,0.406,0.994,279,1231
sdujtrit,0.405,0.15,840,1561
qaroatlt,0.403,0.233,939,958
wltavvby,0.401,0.292,191,577
zwlshrqn,0.399,0.328,345,1107
hopngenh,0.398,0.339,649,1301
vtsoeflz,0.397,0.333,334,1646
xlnmrztl,0.394,0.317,842,1657
fktcdbfm,0.391,0.292,56,997
bjatywwv,0.386,0.278,154,353
wttxhbsz,0.384,0.272,822,1359
ztwbkzlx,0.379,0.286,355,1828
uzdvecnl,0.374,0.356,959,1081
jxsojrqn,0.37,0.964,38,1770
kdgffsri,0.371,0.003,189,1371
rahfmrwz,0.37,0.047,212,1831
unumcjsj,0.368,0.083,930,1530
knsuwdlz,0.365,0.1,144,1983
omvszmtn,0.363,0.119,563,1338
olipsmxv,0.362,0.203,14,272
slicorcb,0.361,0.269,173,464
bbvqaudi,0.358,0.244,433,835
zrqapulr,0.354,0.217,10,372
vvjauuus,0.349,0.206,611,908
glpmylck,0.344,0.161,170,1949
cpfeqsfg,0.342,0.978,21,401
ghbcaixy,0.345,0.925,290,785
zokorpyt,0.345,0.964,597,998
ragvszww,0.346,0.0,667,830
brwwqpwn,0.346,0.911,44,1928
aezuykuz,0.348,0.958,566,1629
gcybplgf,0.347,0.133,142,314
craevytm,0.343,0.164,269,1140
zybckqhz,0.339,0.156,157,1515
dfpxkiqq,0.338,0.106,43,560
aazxwwem,0.337,0.125,165,1672
mixvtoym,0.335,0.156,318,1160
schsldyp,0.334,0.167,586,1810
xxureyci,0.333,0.161,3,224
wrvbrcbo,0.33,0.178,553,1821
ddxmubcn,0.327,0.164,260,1159
nqipazom,0.327,0.175,420,1822
tkaovtsk,0.325,0.244,75,1680
hqalanaz,0.322,0.267,353,1016
