name,elevation,aspect,time_in,time_out
ujzqyvqr,0.662,0.844,135,911
hvpvrwxz,0.665,0.817,546,1885
coagrlcp,0.665,0.911,929,1330
ahlgyann,0.665,0.875,691,1510
amyqdhvo,0.668,0.9,819,1160
wozzrycm,0.668,0.094,260,1099
lzmnfmms,0.666,0.139,297,1307
vkhualol,0.663,0.172,727,1431
vaksdprb,0.66,0.161,989,1292
izmnwwns,0.662,0.203,922,1646
nssezyov,0.658,0.233,282,1912
qazehjgj,0.657,0.25,377,407
rtkhoemg,0.655,0.236,82,1308
ypgbbvpm,0.652,0.186,784,1847
sttafiiy,0.65,0.172,796,1266
lgbadigd,0.647,0.189,696,1099
wqhclmoh,0.642,0.172,141,1205
swiuywrs,0.64,0.153,470,1426
rnbdzley,0.583,0.125,762,1221
itxbnrxy,0.58,0.067,232,1086
xjnldzzk,0.58,0.039,352,831
yvbumggc,0.578,0.033,982,1912
kdztgwse,0.578,0.0,970,1146
mrmwgyxu,0.578,0.036,131,659
hpinyzzl,0.575,0.05,161,1053
djguxumb,0.575,0.042,252,863
tjjsfivj,0.573,0.097,265,356
mznpvast,0.57,0.092,993,1003
gestdoqf,0.568,0.117,278,1407
jnjzkbhk,0.563,0.15,48,907
rbrlmkls,0.558,0.133,577,907
xssdsrwq,0.555,0.147,656,724
fqsmyrgw,0.548,0.144,765,1223
cevtlznx,0.543,0.103,555,1688
sjppufnh,0.534,0.569,948,983
atvfcovp,0.535,0.608,552,1552
ikvgfpwz,0.539,0.603,165,805
gxnjemny,0.539,0.639,66,1007
uocbxsze,0.54,0.625,139,693
ernzvyou,0.542,0.589,600,1828
xitjjtet,0.543,0.578,936,1711
ozvioyiv,0.543,0.456,677,1971
rcfstdlr,0.542,0.561,599,1582
qwkgwaeh,0.545,0.625,120,1912
vwutbngf,0.545,0.7,719,1810
nmjtuqim,0.55,0.736,226,1500
vafjbraf,0.55,0.781,393,1451
givsknrg,0.552,0.781,881,1473
vgajjfdv,0.553,0.75,3,716
kankgtzy,0.557,0.711,951,1738
wustprbi,0.56,0.656,729,1706
qalzcjxi,0.56,0.556,459,963
fdcdacom,0.56,0.506,534,738
ovgdyxgw,0.56,0.447,216,1720
atgfvomz,0.558,0.422,279,1863
fiqwbeyt,0.557,0.4,754,1958
npuzvxti,0.553,0.375,79,1690
rasxdpvz,0.55,0.375,826,840
gknxsmzy,0.547,0.367,700,1139
ohmtrgeg,0.542,0.408,720,906
fqyudvdz,0.542,0.461,316,1587
pfmowwnu,0.54,0.419,973,1899
fbnedvop,0.539,0.375,46,1289
qjgryhgr,0.535,0.397,511,1677
kejawsgr,0.535,0.486,623,1676
peqvqtuh,0.535,0.508,324,667
xwaphgoq,0.537,0.489,942,998
gpxvoupm,0.535,0.508,792,1448
uizawrkx,0.537,0.528,580,872
wxwmnzul,0.537,0.536,118,1343
chaygedf,0.539,0.55,954,1847
axqqyqhq,0.54,0.536,296,1454
reljejxe,0.54,0.483,292,1912
rithgput,0.54,0.361,768,1457
dmuufahy,0.537,0.228,666,756
ofnraibj,0.532,0.161,98,428
enlpjkgh,0.535,0.633,738,1952
tuufrlmi,0.539,0.65,175,1825
vqtypgca,0.543,0.667,889,1203
htrprknz,0.547,0.658,82,476
ncujgfix,0.548,0.669,725,1447
flcilwgp,0.55,0.686,933,1660
dxisfbni,0.555,0.619,973,1293
ndvkjbax,0.555,0.511,95,987
ypswroqz,0.555,0.561,48,295
ygqxzgax,0.557,0.606,472,1109
rjlgjwfr,0.557,0.672,134,489
vppevxff,0.56,0.681,447,1869
edcgldmi,0.562,0.683,78,1677
jzoueuoj,0.565,0.697,1,1954
dyrirfwr,0.566,0.697,508,783
ynctwhop,0.57,0.672,995,1208
feozezij,0.57,0.642,108,603
zzntpfga,0.573,0.586,869,1858
jwsyjvlf,0.573,0.539,146,243
kqmqyxqi,0.575,0.464,875,1014
ssgmmyim,0.573,0.461,789,1453
qxxerrjo,0.573,0.486,883,1942
yvwhzhfa,0.573,0.5,835,1190
pvddywnu,0.573,0.5,271,1172
vwhgplmn,0.573,0.45,51,1886
wuhfnvhh,0.573,0.406,697,726
dhervmzt,0.571,0.581,338,607
tgfjzkqc,0.575,0.606,62,1715
pkhnwiqa,0.575,0.519,991,1099
ecjqslui,0.575,0.581,212,523
nyqiyssf,0.575,0.625,408,984
lptfytiq,0.575,0.75,262,1215
dycpvokt,0.576,0.8,753,887
nszajumv,0.578,0.778,749,1134
npskxeee,0.58,0.375,114,1139
vxwmuafw,0.578,0.511,729,880
plwinnhx,0.58,0.65,257,1834
omsjmjpu,0.581,0.528,867,1575
mbjjzlus,0.58,0.297,898,1704
dffichyy,0.576,0.256,497,1520
rluijfrk,0.575,0.219,643,1339
mjucfwgf,0.576,0.394,620,1684
wjbeidff,0.575,0.511,166,506
stcyyrxh,0.575,0.331,711,1733
kenyjabj,0.571,0.319,660,1295
buetdwhy,0.573,0.397,419,1059
cvjzqvzr,0.571,0.289,235,922
rdezbnpj,0.571,0.219,218,608
zxhppdqv,0.57,0.175,243,628
vxcgmzbw,0.57,0.2,433,1431
npgnbmgi,0.568,0.25,426,1970
clgtsgho,0.568,0.2,176,1603
zkiiwjes,0.566,0.125,336,1837
npgrolbx,0.566,0.144,852,1135
qggwwhqw,0.565,0.175,289,1332
izvrecrs,0.563,0.15,281,333
psfxowym,0.562,0.125,605,760
pxhtmtfo,0.56,0.083,636,1545
yninasip,0.558,0.122,642,754
qgbhagjo,0.553,0.15,748,962
spdkjiur,0.552,0.125,562,1013
buiwrlzn,0.552,0.2,709,1907
ypoxgyfx,0.548,0.197,17,1631
siopidvd,0.547,0.15,689,1214
tcrddeiy,0.545,0.153,963,1573
gmpvtwso,0.543,0.144,651,1519
oygndbqk,0.542,0.139,724,917
tbejctet,0.54,0.078,429,841
eihmopxq,0.542,0.219,737,1172
iroewjue,0.539,0.233,829,1144
nkkhozoc,0.537,0.183,498,685
wugfuezb,0.535,0.0,174,1629
gempcfje,0.537,0.911,102,821
kucvmlww,0.537,0.953,710,1728
celyuucs,0.539,0.931,204,543
mrcfkkko,0.54,0.956,153,628
bzemltlz,0.54,0.989,13,1219
ethgcnpt,0.54,0.025,224,843
uvrsaofa,0.539,0.111,236,1541
elvhebwg,0.537,0.983,308,1768
zdczpvzs,0.54,0.914,43,1248
yhrfcvnv,0.54,0.875,177,1206
qpmcxajx,0.543,0.836,346,1018
guorlcqg,0.542,0.8,408,1456
tkjahsvn,0.545,0.831,272,1632
trchhmwi,0.545,0.981,290,1972
ghsuddim,0.545,0.897,624,1691
udjywiam,0.548,0.864,430,1732
kokrgzrg,0.55,0.925,861,902
cmwbbalq,0.55,0.975,849,1275
rvyiowop,0.552,0.014,458,622
doqutkzj,0.55,0.028,191,938
vdwpjfec,0.55,0.922,756,1603
jzfimuqd,0.552,0.078,113,1604
wjltkgxd,0.55,0.042,45,691
oltyhjzm,0.55,0.947,47,919
ircmykhy,0.552,0.967,725,1739
vwhvtobr,0.55,0.031,445,1254
sivseefx,0.55,0.017,592,1978
szrvufly,0.55,0.925,871,1377
qterpejs,0.552,0.894,901,1888
trjrcehc,0.553,0.969,584,1741
jxrpycfh,0.552,0.289,58,1324
rnrlnesq,0.55,0.264,384,1412
ktuiaisy,0.547,0.222,242,956
vncuihuw,0.545,0.236,186,1332
lklferrz,0.543,0.281,578,1695
nemuzzvb,0.538,0.3,409,1599
idmeighe,0.533,0.3,995,1015
bzjzllwv,0.526,0.3,492,1952
lcsxeems,0.522,0.303,446,960
ysgouzwg,0.518,0.269,346,1293
xxybdpjc,0.513,0.228,870,981
jvjshhhb,0.511,0.114,956,1172
juagpfkd,0.511,0.086,83,115
ypgfhewu,0.51,0.075,340,443
hprjkrmi,0.512,0.928,180,1596
bceffjez,0.514,0.95,699,1314
eeopctjj,0.514,0.969,404,492
elfyszaf,0.515,0.958,805,877
gmjmbbwe,0.516,0.019,748,963
uekzcpsv,0.514,0.114,58,845
achbnyrd,0.511,0.133,68,1156
ipldlcdn,0.509,0.156,30,1686
alblvocj,0.505,0.181,686,1396
khbiiyra,0.5,0.189,560,1040
nvopaphs,0.497,0.219,322,1574
nbnbaxza,0.494,0.239,284,324
fjxhftmp,0.491,0.15,361,1532
bbookuar,0.491,0.039,844,851
wijiymbo,0.49,0.033,983,1914
khsvngob,0.49,0.028,931,957
gbbsspfx,0.489,0.075,262,1330
udxvhybi,0.487,0.111,368,1683
poulymsw,0.484,0.072,282,336
ajgervvb,0.484,0.014,979,1933
edzohjrl,0.483,0.05,759,1330
vtpkxosj,0.482,0.139,227,802
gdzqzjuu,0.48,0.139,175,1594
weswibal,0.48,0.842,548,1564
hbhvrqhx,0.482,0.806,719,796
ttgznbdt,0.485,0.844,606,916
ykpgpnvm,0.485,0.136,494,599
aaruzygj,0.481,0.181,22,716
izafoajt,0.475,0.192,153,1076
fuiymwei,0.469,0.194,643,1853
uigzonfe,0.464,0.192,703,1861
guqrlfrq,0.459,0.175,542,1465
mgwldvzo,0.456,0.15,814,1271
jkayzryw,0.453,0.131,8,924
igcerjon,0.452,0.144,103,181
udwokbvg,0.45,0.133,544,745
xlpztxrl,0.45,0.153,143,1988
whqtlzug,0.446,0.086,458,1346
cxmqpxga,0.447,0.903,297,1364
rcpnlbfl,0.449,0.975,184,1236
cuqethmd,0.448,0.139,209,1865
xqfeydfg,0.447,0.725,75,468
krvlpzmp,0.45,0.703,666,1975
mmjsuryt,0.453,0.681,190,790
yklbaqjd,0.455,0.664,463,1275
pwvwottn,0.455,0.8,198,1148
egnewhwd,0.455,0.806,987,1462
krwhpbdo,0.457,0.9,431,595
jwgcxosz,0.457,0.994,268,1370
spatcwun,0.457,0.964,781,986
raqyxhut,0.458,0.025,998,1794
tzvclnqe,0.456,0.089,975,1444
apqaouar,0.453,0.122,425,1362
lfjiswnr,0.45,0.164,849,1533
qaoksdvd,0.447,0.242,447,1098
ymoaetet,0.444,0.328,524,1156
uygdmwwl,0.441,0.361,235,301
rvidjser,0.438,0.356,136,1268
mnugfqni,0.433,0.336,388,1606
ylumwive,0.428,0.281,559,1786
fupcunxe,0.426,0.15,386,1593
zuoabnsx,0.424,0.094,312,748
qtraeweq,0.422,0.039,808,1213
ffnvmbxk,0.422,0.994,455,661
iqvrsgks,0.423,0.983,870,1153
vikjakou,0.423,0.942,481,1897
gbkskiqq,0.426,0.933,115,1154
sjkhrydg,0.427,0.969,974,1713
mycnvkgc,0.428,0.978,293,1633
zhczewqf,0.428,0.014,889,1425
nqalebvk,0.427,0.028,681,1241
ptccgffe,0.426,0.989,449,1040
mpkqwyiq,0.427,0.994,896,947
lmsjypzr,0.427,0.039,789,1825
uqjdzmjy,0.427,0.106,25,1772
bzpkqiil,0.424,0.153,220,1405
qyvorbrv,0.422,0.992,369,1472
jjjwevhp,0.424,0.886,716,1674
qlghotxc,0.424,0.2,801,1140
zuzrfich,0.423,0.392,437,476
ouydloif,0.424,0.4,212,1905
wxnrjcat,0.422,0.35,235,1827
rpedawis,0.421,0.489,54,1132
zvoaiihk,0.422,0.547,960,1443
aukowcfp,0.421,0.369,193,825
aoemovkt,0.418,0.311,687,1074
zexzukvm,0.416,0.3,594,1504
yiroevpk,0.411,0.294,782,1172
ddhnopzz,0.408,0.331,898,1148
rouxwxff,0.409,0.389,514,1718
krrowxyj,0.407,0.297,320,861
aekkhbwc,0.403,0.272,947,1551
rlcmpktr,0.399,0.244,75,432
flppruwt,0.394,0.2,832,1561
xztphupt,0.39,0.161,142,1966
pmetuggj,0.388,0.136,437,578
wqadlimi,0.385,0.097,543,547
fspeoxnb,0.384,0.95,262,1251
ydxcafip,0.387,0.839,766,1259
lrsohwtl,0.391,0.789,660,1796
jzdnjmar,0.395,0.825,174,292
lflijuwc,0.397,0.964,948,1912
ooyutizk,0.398,0.017,565,1792
kpoympjb,0.396,0.114,1000,1629
fxxytaph,0.39,0.167,599,1545
sfqwzpli,0.384,0.161,33,438
qcwqhonw,0.379,0.158,654,1161
vnrvgpzu,0.373,0.167,204,1049
ruspukvx,0.367,0.175,200,773
bntwpezf,0.361,0.189,609,1129
ppmrokld,0.355,0.206,83,983
nxuzwvyg,0.35,0.214,250,386
jouzjrpd,0.344,0.208,829,1688
nqppskli,0.34,0.186,288,1057
utjukgcs,0.336,0.175,882,1067
yefijuym,0.333,0.178,999,1234
kqdkxrzt,0.33,0.167,373,434
facikigd,0.714,0.125,735,1187
sgooigbg,0.709,0.203,582,1687
elniycdw,0.704,0.247,373,1876
crrvtguy,0.703,0.333,105,1252
yhrtweaq,0.701,0.369,349,930
txeguvcf,0.701,0.333,678,1175
qxitibli,0.698,0.281,834,845
lxphifec,0.696,0.242,529,1409
gumsdyep,0.691,0.25,496,779
xtceiemo,0.691,0.292,36,1722
acwzgpto,0.689,0.231,306,993
ibjbintk,0.689,0.183,810,1364
fdxuemuh,0.685,0.189,219,629
qxpsglmq,0.681,0.144,305,648
grxeymfr,0.68,0.144,244,827
uzenzsnr,0.676,0.161,139,1585
aekewyrq,0.675,0.125,190,1343
qfvyuqjd,0.675,0.167,783,1586
liwfkist,0.673,0.119,351,1531
fbnvwcua,0.673,0.056,238,687
bfgynlbd,0.671,0.094,977,1545
wyhtskns,0.67,0.053,181,977
qnjrkiyq,0.668,0.069,114,1907
kwswcfgj,0.668,0.067,424,1358
ouhgsfgt,0.666,0.05,903,1037
pfixqzhg,0.665,0.125,194,592
fmkpyaio,0.665,0.925,83,538
czplzhlo,0.666,0.042,689,935
qbmjrfhr,0.665,0.194,886,1325
ptrweuop,0.663,0.256,543,1184
znaegjmq,0.662,0.281,613,704
kztrtjiu,0.658,0.289,577,1592
lfalfctp,0.655,0.422,577,1685
lllaeqfz,0.657,0.708,711,1250
oxyoroxh,0.66,0.875,420,1338
vfrbcpga,0.66,0.886,585,1760
eriwvski,0.662,0.869,314,959
fzadyttm,0.663,0.897,974,1579
rcgtjfmd,0.663,0.875,292,1861
kucltski,0.665,0.875,667,1693
ulquqxnr,0.668,0.889,427,1244
xdnyjnjw,0.67,0.978,448,813
gqjnohiw,0.668,0.125,876,1882
nzoygstz,0.668,0.189,147,1299
nfgtbuop,0.657,0.303,739,1779
rqdopmam,0.657,0.331,547,1079
woqiuwhc,0.653,0.322,995,1492
ewjtugfl,0.653,0.219,17,144
tsgcnrdi,0.652,0.203,770,801
vkpshhti,0.648,0.219,425,1718
fhzhhqyz,0.644,0.219,832,1432
dqerwypv,0.586,0.125,877,1367
dqewnsnl,0.583,0.047,825,1586
bqmfmjez,0.584,0.003,44,77
vpgnzkhz,0.583,0.028,179,404
orszwmgz,0.583,0.006,67,1247
fixmctly,0.583,0.047,83,120
kekefhfm,0.58,0.069,600,1498
jowdrzyb,0.578,0.064,523,1674
zlwggvew,0.576,0.122,984,1849
lvcirsrt,0.571,0.125,751,1043
emwpjekn,0.571,0.15,996,1414
xyofoyff,0.565,0.175,785,1191
hzfqlsdt,0.562,0.144,898,1851
biabwnby,0.558,0.147,959,1560
rqmbrnso,0.552,0.139,359,1039
eieyjqwe,0.548,0.108,126,1267
kltvlrpw,0.53,0.578,940,1505
teardbwz,0.532,0.653,503,1321
iczsumwb,0.535,0.656,769,1605
xndzztbh,0.537,0.664,388,1204
uweptnov,0.54,0.633,732,762
pniprewv,0.539,0.575,993,1795
utxhdqdp,0.542,0.606,792,1651
wdspwxkh,0.542,0.5,611,627
ecskzmwy,0.54,0.739,989,1313
swcurlni,0.543,0.725,559,622
itkvveuf,0.545,0.747,472,784
tszezuwf,0.55,0.792,775,831
bhtszamt,0.55,0.875,414,856
fraxoojk,0.553,0.856,846,1228
muprpgth,0.555,0.814,488,796
nstrrxkr,0.557,0.7,322,1538
yycidcgd,0.557,0.542,844,1765
knyhkuse,0.558,0.5,159,843
tywmlwtp,0.557,0.475,788,1269
scgdlzpy,0.557,0.439,675,1585
swdganlm,0.555,0.414,21,1001
gtxtbeqh,0.553,0.4,392,1740
bezxgqdo,0.55,0.375,884,1218
pzlwhaqh,0.547,0.361,150,1651
atoassut,0.543,0.347,863,974
fnmbuvkx,0.539,0.394,566,1740
ffduxlyw,0.539,0.483,582,1464
qvyyrpga,0.539,0.392,64,1341
oypqcjxl,0.537,0.375,587,1212
jjzmhalk,0.535,0.397,235,1156
iydnlwcm,0.534,0.453,552,1759
ptuiapky,0.534,0.475,738,1142
ytdxzszx,0.532,0.478,2,1420
pjkajmyi,0.532,0.5,336,950
ysrfqfni,0.532,0.5,665,686
arymdchx,0.532,0.525,749,1231
xpwrwich,0.534,0.553,351,1938
gftchdtu,0.535,0.542,644,704
xxfnlofe,0.537,0.5,934,1918
givliiod,0.535,0.464,441,944
ftzfcrzt,0.535,0.425,41,1818
tpotddaa,0.534,0.331,287,761
aooccccu,0.527,0.739,935,1808
picclmnf,0.532,0.722,419,908
rhehoyat,0.537,0.719,351,914
qywvijbg,0.542,0.708,683,1373
jmvkozri,0.545,0.686,914,1316
qhznucvw,0.548,0.681,222,1747
tcafbjfb,0.55,0.667,139,725
ogjzxtes,0.552,0.589,30,798
votcxymr,0.552,0.531,723,1608
lneujryx,0.552,0.625,956,1786
syyplpxc,0.555,0.681,115,880
ndmbzhnz,0.558,0.7,932,1073
flowjbnd,0.562,0.711,479,889
fgnsfggo,0.563,0.664,877,1665
htcgidns,0.566,0.644,925,1473
fmigduhy,0.568,0.608,58,1490
ycgtwhay,0.57,0.603,995,1588
ldmhwfhl,0.571,0.589,965,1851
rjcpvwkk,0.571,0.536,199,1161
kpwtqauv,0.571,0.517,671,687
vyqshmmx,0.571,0.483,819,1611
yiwlqptz,0.571,0.478,651,1985
bpbutayy,0.571,0.5,772,1783
rnrvbyzt,0.571,0.564,784,1001
lewsudqh,0.573,0.478,254,936
ddyvubpq,0.571,0.439,145,1118
ngqmlgfy,0.571,0.458,879,1590
wfxecyqj,0.57,0.536,887,1414
unwtrqmz,0.571,0.6,150,1968
yybaekfh,0.571,0.581,515,1006
tgqdqxxk,0.573,0.656,494,1401
avvkqlzo,0.575,0.742,18,238
btwfqnhi,0.576,0.814,855,1332
unotdwoz,0.578,0.825,647,868
acodfvsy,0.578,0.561,530,1546
gwamyryo,0.578,0.453,831,1729
zcwgsssk,0.576,0.472,518,694
orfdqovn,0.576,0.647,682,710
abbocoxw,0.58,0.519,22,407
dktechkk,0.578,0.358,506,964
rdriklrg,0.576,0.339,77,1797
tufhnxla,0.576,0.25,198,1180
aoykuznn,0.573,0.278,518,1158
mfjizspj,0.573,0.664,996,1856
yilofbzy,0.575,0.125,767,1283
flyguznm,0.573,0.136,321,1912
tydsquie,0.573,0.172,289,1636
kwqpzinx,0.571,0.281,413,1867
dzqmjnju,0.571,0.336,261,634
xmzggfls,0.57,0.375,334,993
kprvpspv,0.57,0.3,734,1562
igojbykg,0.568,0.2,812,1344
ykuhqzeb,0.568,0.011,919,1701
olamgcod,0.568,0.025,559,1427
hggpwbhv,0.568,0.1,690,762
kdgrpgih,0.565,0.142,210,1544
guxmhfxf,0.565,0.15,862,1986
kdnsdhmy,0.563,0.156,218,1070
drenyxxw,0.563,0.117,790,972
tstwpfnq,0.562,0.175,985,1825
avhvkmja,0.557,0.183,0,593
nnfykqls,0.553,0.111,868,1757
jqnrvywe,0.553,0.106,258,1210
ssqtxulu,0.55,0.125,109,1444
exfocxmh,0.548,0.061,253,1956
cqaijlyy,0.548,0.067,25,447
gvmdemti,0.545,0.083,83,96
psikjiue,0.545,0.111,437,957
mgoheooe,0.542,0.111,425,1954
ngvstdao,0.542,0.175,24,1016
cnwervfd,0.539,0.214,122,1479
ayrssick,0.539,0.064,230,1896
ehjhqcbi,0.537,0.986,345,835
hpisoupd,0.539,0.931,24,920
fgsogyqo,0.54,0.914,136,406
yhapzrrg,0.542,0.903,310,682
xwvawlyk,0.543,0.931,259,458
cteuzbct,0.545,0.028,264,1424
rsithtgw,0.543,0.072,382,424
lzwjehpp,0.542,0.028,969,1558
dmoosiuq,0.542,0.003,361,1849
xusghglv,0.542,0.014,110,363
xjpqmdih,0.54,0.933,627,1901
rawwrhay,0.542,0.911,1,845
qzrjlajg,0.542,0.875,324,1963
ystqvjxl,0.545,0.833,523,679
biviimny,0.547,0.936,606,1097
jaufwcvk,0.547,0.869,376,1134
foumouva,0.55,0.811,35,1251
ejtgdwfq,0.553,0.844,508,1823
aikbwrjy,0.553,0.914,877,1292
rebqsacd,0.553,0.022,681,944
tjqfmsnf,0.552,0.075,616,1354
rxxdmtpb,0.552,0.022,584,1558
qcnmpref,0.55,0.031,698,1321
dgdqhrqq,0.552,0.969,327,1255
siaaoaho,0.552,0.906,927,934
lorpughq,0.553,0.95,55,1410
wbfubsbo,0.553,0.022,52,1222
scqolegd,0.553,0.017,435,1254
nqxebqxx,0.552,0.931,317,2000
hskobgoy,0.555,0.919,319,1188
kahfvjqa,0.555,0.125,703,1618
vysoncff,0.552,0.208,452,1168
hxljksyt,0.55,0.233,148,1317
afikhsfn,0.549,0.264,583,660
lkhkyopm,0.545,0.294,430,836
pcbxtrua,0.541,0.314,917,1727
sscybxbg,0.536,0.311,13,1811
ilkefxuo,0.531,0.297,735,1793
jvinhfkd,0.525,0.283,126,1858
rwmyvway,0.52,0.258,154,1702
ysupzcas,0.518,0.211,661,890
umiuczhi,0.514,0.161,486,1118
aaatffuy,0.513,0.047,318,1287
wrxsjxnk,0.513,0.0,647,1055
ovkioaue,0.513,0.986,976,1632
feaibqpr,0.514,0.956,754,1709
ddhvwkwo,0.515,0.939,970,1363
gtqcnzos,0.517,0.956,509,1349
glrwvutc,0.517,0.981,39,1448
tvvaybts,0.518,0.967,667,1848
cpglfofs,0.519,0.033,168,1592
zuzxrddq,0.517,0.125,816,1231
kkolbpjp,0.513,0.139,682,1729
vuqnymxe,0.511,0.164,855,944
wsxqdyvq,0.507,0.186,369,488
vogcyxbm,0.502,0.175,545,1928
pdauyzyo,0.499,0.15,935,1400
cpgnhvcx,0.496,0.136,809,1973
msuwljce,0.493,0.047,716,1850
vevcjhbs,0.495,0.019,380,1048
vtokwxhn,0.493,0.058,537,1114
joxarnpb,0.494,0.072,946,1341
qvlxjoal,0.492,0.15,535,1685
vlbdbiql,0.49,0.136,302,1878
zgksrikz,0.487,0.089,954,1000
dqtvfwot,0.487,0.036,235,1906
irrnzvqk,0.486,0.069,510,1185
vayueqeu,0.484,0.125,204,1090
jolwrtjd,0.481,0.075,782,1865
cqasabsy,0.482,0.908,152,1296
jplytaqd,0.484,0.85,225,1166
gmizdzzf,0.486,0.817,541,1146
hjmtiugj,0.487,0.094,81,821
wsfilomk,0.484,0.167,308,871
ozkaolkh,0.478,0.172,836,1781
yeprkjmn,0.473,0.175,585,889
ytdqhmai,0.467,0.172,796,920
hlbezjpa,0.462,0.156,626,892
aekdqfah,0.459,0.139,651,1301
krquuiem,0.456,0.142,598,1039
pmcragno,0.452,0.158,26,1208
hfebyewr,0.45,0.164,682,1543
ltrfpccw,0.45,0.161,390,1490
jmvaizfe,0.448,0.033,602,1529
rjsoiuqb,0.45,0.906,954,1474
klikyeqe,0.45,0.175,811,984
ztelktnm,0.448,0.242,581,1032
dnshhwct,0.447,0.836,281,1232
advscsqz,0.449,0.767,398,1991
galtiauq,0.45,0.692,93,459
kaeyxmfg,0.453,0.639,463,754
zoqubtwn,0.454,0.647,295,1103
jfcejcfo,0.456,0.694,861,1354
bejhvmtq,0.457,0.7,704,1220
wdiccpjk,0.458,0.786,549,1119
vpqayupd,0.459,0.864,617,698
loylqrzc,0.46,0.017,959,1811
wuzbrbfq,0.459,0.131,544,1745
vdmbausl,0.456,0.169,752,981
msahdhok,0.452,0.206,966,1433
zsoyrzun,0.447,0.25,329,948
nuxcavve,0.442,0.303,851,1089
drzscsjp,0.438,0.344,58,384
lxxeeqyj,0.434,0.35,212,513
hcohvnnw,0.429,0.297,543,1965
pkecwhaz,0.43,0.022,557,897
ikwnrwlp,0.43,0.033,419,739
sgfdyyxh,0.428,0.047,995,1424
sraoudvl,0.427,0.017,70,599
oclxzixh,0.427,0.981,995,1664
trlgijvx,0.428,0.992,865,1221
ruhhwobs,0.428,0.969,988,1138
lwmhfxsf,0.43,0.944,451,1579
ibdjwfma,0.431,0.981,654,659
vjctkoge,0.431,0.014,5,106
mrqkzcsk,0.43,0.025,708,1038
makaelea,0.431,0.011,899,1275
cijiwhgx,0.43,0.003,381,658
pbcehazs,0.43,0.025,451,1724
riavvxpd,0.429,0.039,208,832
xqjaxavg,0.428,0.078,128,1113
seckfgfb,0.426,0.092,873,1695
wkvukcez,0.425,0.019,619,1948
edztward,0.427,0.044,690,1013
ihvsgrgb,0.426,0.297,502,1031
fkrscnrm,0.423,0.406,29,571
kmgogfbg,0.423,0.442,716,1969
bdzsnsur,0.421,0.364,20,1091
dnidcehc,0.418,0.453,378,1298
tfecbeae,0.419,0.533,922,1286
xkwlmrzb,0.42,0.431,773,907
xbuhniah,0.418,0.35,963,1392
qvazbckt,0.415,0.306,802,1261
trixuljo,0.411,0.281,452,1129
zgacczuk,0.409,0.206,119,672
ubygizas,0.408,0.214,360,650
dvrauwrp,0.406,0.269,837,1426
oshdotam,0.402,0.269,719,1443
nangazcv,0.398,0.247,962,1420
zqijqlib,0.396,0.192,811,1075
bbrbdyvn,0.393,0.161,445,915
nrwlhusd,0.39,0.156,759,1100
hbzfiibc,0.388,0.142,697,1776
xenzjhcy,0.387,0.911,665,1261
mbmsqfei,0.39,0.767,0,1542
psdumfti,0.392,0.689,855,1203
skpphoqh,0.394,0.672,117,1500
tqoawvyg,0.398,0.675,941,1527
laycpfpt,0.401,0.403,470,1470
iikthpwz,0.397,0.331,543,985
pcgahsuw,0.391,0.319,742,1591
pwdmcdbt,0.386,0.3,969,1279
sauzabop,0.382,0.25,872,1293
sllppdph,0.376,0.219,7,319
rzobgwff,0.369,0.206,626,649
ppbybztn,0.363,0.197,6,1853
xxsodnpm,0.357,0.194,899,1119
tiqrghrv,0.352,0.192,212,1478
dnblcono,0.347,0.186,642,730
bjfxdxol,0.343,0.169,269,1299
flyngrql,0.339,0.153,133,313
ywixiqfc,0.335,0.142,16,95
lvwntwpr,0.332,0.133,91,1738
dfpalzij,0.711,0.542,681,1052
pabsornp,0.711,0.289,254,977
caakgbba,0.706,0.225,583,635
bpjxugnz,0.703,0.217,344,1151
svoifkgj,0.699,0.25,481,1051
cxczfsja,0.699,0.3,832,938
kkhnzaqd,0.696,0.306,619,1606
cfbloemu,0.696,0.256,368,803
ekwfqduz,0.693,0.225,964,1487
bhwjacla,0.691,0.2,782,1470
jfwqxpmt,0.689,0.125,24,1936
ohkgmtjw,0.689,0.158,170,809
gtaoxorg,0.686,0.178,572,1067
rdvtonby,0.685,0.125,174,1178
kyppvdjg,0.683,0.125,13,1386
vmqhjmnt,0.68,0.125,675,1845
jojzxoma,0.678,0.094,158,683
hhdpgszn,0.676,0.142,904,1249
mdcxwexg,0.673,0.15,597,1088
blaincrj,0.673,0.039,434,950
retjkmcu,0.673,0.081,106,1385
mqdqoesc,0.671,0.061,971,1568
ihpfhbxl,0.671,0.078,841,1256
uawdpyjg,0.67,0.125,58,1177
iqnbklgq,0.67,0.078,817,1555
wvczvwlc,0.67,0.064,491,1250
etowieya,0.668,0.083,944,1729
emtdpwlq,0.666,0.0,932,1823
ueaftuaa,0.668,0.036,377,1653
kzyfequl,0.666,0.189,870,981
wfcvavfh,0.663,0.217,951,1547
mvdnrgjt,0.66,0.225,363,1715
byneuoib,0.658,0.2,291,1790
qbbkmhch,0.655,0.058,912,1898
fxnzosjb,0.657,0.842,400,840
ssqsjyql,0.66,0.881,995,1196
mblicnyq,0.66,0.858,201,1672
iegiiovl,0.665,0.856,199,293
sgumouaa,0.665,0.925,466,595
euihfkyp,0.666,0.919,972,1086
wfvedydn,0.668,0.917,63,723
